City	latitude	longitude
HIBBING	47.427155	47.427155
UNDERWOOD	41.3872477	41.3872477
YARDLEY	40.245664	40.245664
INDEPENDENCE	39.0924792	39.0924792
FOREST PARK	41.8794989	41.8794989
SEBRING	27.4957453	27.4957453
HEMET	33.7475203	33.7475203
LINO LAKES	45.1602442	45.1602442
REIDSVILLE	36.3548586	36.3548586
BASALT	43.315471	43.315471
CHESHIRE	41.4989861	41.4989861
CLUTE	29.0246906	29.0246906
BAYONNE	43.4933379	43.4933379
EL SOBRANTE	37.9774476	37.9774476
COCONUT GROVE	25.7398164	25.7398164
CLIVE	41.6096559	41.6096559
REISTERSTOWN	39.4586723	39.4586723
EASTOVER	35.099219	35.099219
LANDOVER	38.92531295	38.92531295
ARAB	34.3181497	34.3181497
RYE BROOK	41.0192641	41.0192641
LOWLAND	13.0834572	13.0834572
ATLANTIC	41.403691	41.403691
HAZLET	50.40096315	50.40096315
DORAVILLE	33.8981579	33.8981579
BUTTE	39.6519275	39.6519275
CHRISTIANSBURG	37.1298517	37.1298517
RED BLUFF	40.1784279	40.1784279
LIBERTY HILL	30.66090975	30.66090975
LANDER	39.9059878	39.9059878
LONG PRAIRIE	45.9741126	45.9741126
OSBORNE	39.3351558	39.3351558
ELLENWOOD	33.6101096	33.6101096
DUNCANVILLE	32.6518004	32.6518004
BONNERS FERRY	48.6912781	48.6912781
SURPRISE	33.6292271	33.6292271
SEA BRIGHT	40.3615488	40.3615488
MCMINNVILLE	45.2100367	45.2100367
SYLACAUGA	33.1731716	33.1731716
CASSELBERRY	28.654276	28.654276
ENUMCLAW	47.2047793	47.2047793
BISHOPVILLE	45.0462987	45.0462987
ELK CITY	37.2892269	37.2892269
DELRAN	40.0179845	40.0179845
PHENIX CITY	32.4709761	32.4709761
GAP	44.5612032	44.5612032
NEW BERN	35.1084931	35.1084931
EAGLE	39.6161124	39.6161124
FRANKLIN LAKES	41.0167639	41.0167639
WINNER	43.376667	43.376667
GENESEO	38.5161207	38.5161207
OKATIE	60.9572354	60.9572354
NORTHVALE	41.0066649	41.0066649
COLLINGSWOOD	39.9181686	39.9181686
WALDORF	50.4855665	50.4855665
CLARKSON	37.4953332	37.4953332
LAKE NEBAGAMON	46.5149823	46.5149823
OPELIKA	32.65232605	32.65232605
MAYPEARL	32.3114772	32.3114772
SUITLAND	38.8501338	38.8501338
MIDWAY	31.0260203	31.0260203
DARIEN	41.0787079	41.0787079
BALLSTON LAKE	42.9117428	42.9117428
HURRICANE	-20.397	-20.397
MECHANICSVILLE	41.9044574	41.9044574
NORTHLAKE	41.9172526	41.9172526
DALHART	36.0594772	36.0594772
LUTHERVILLE TIMONIUM	39.4475075	39.4475075
MANASSAS PARK	38.7840035	38.7840035
HIGHLAND SPRINGS	38.9371218	38.9371218
ROCK SPRINGS	41.5860557	41.5860557
FALLBROOK	33.3764196	33.3764196
ROSEDALE	35.3777238	35.3777238
CROOKSTON	47.7739988	47.7739988
LUMBERTON	34.6183433	34.6183433
TAMAQUA	40.7974296	40.7974296
RAEFORD	34.9809996	34.9809996
PELION	71.4633333	71.4633333
NORTON	39.7944702	39.7944702
CALHOUN	28.5031572	28.5031572
GULFPORT	30.3674198	30.3674198
HECTOR	-48.74750085	-48.74750085
ORANGE CITY	28.92900855	28.92900855
CUPERTINO	37.3228934	37.3228934
RANDLEMAN	35.8179143	35.8179143
MORRIS	33.0738633	33.0738633
FRIDLEY	45.0838291	45.0838291
WEST ISLIP	40.7122573	40.7122573
SPANAWAY	47.088618	47.088618
SOUTH RIVER	40.446495	40.446495
CONOVER	35.7065004	35.7065004
WESTCLIFFE	38.134722	38.134722
STONE PARK	41.9055862	41.9055862
MEDIA	40.7750395	40.7750395
BUNNELL	29.4657731	29.4657731
SEGUIN	29.5688411	29.5688411
SOUDERTON	40.3117707	40.3117707
EXMORE	37.5318069	37.5318069
HOSPERS	43.0723766	43.0723766
HARMANS	39.1573304	39.1573304
LA QUINTA	33.677474	33.677474
WILLOW GROVE	40.1507046	40.1507046
SONORA	29.3333331	29.3333331
CLARKSBURG	39.2806451	39.2806451
FORESTVILLE	48.739437	48.739437
ALBEMARLE	35.3501426	35.3501426
LITHIA SPRINGS	33.7939953	33.7939953
CONDE	-11.8129758	-11.8129758
CONLEY	33.6448311	33.6448311
EMPIRE	37.6408135	37.6408135
FULTONDALE	33.6048261	33.6048261
LINDENHURST	40.6867667	40.6867667
INCLINE VILLAGE	39.25049185	39.25049185
HAMPSHIRE	51.04483545	51.04483545
SEABECK	47.6101945	47.6101945
PRINEVILLE	44.2998261	44.2998261
CORONADO	32.6915199	32.6915199
SAINT MICHAEL	13.1182985	13.1182985
PACHECO	37.9856477	37.9856477
PINELLAS PARK	27.8599115	27.8599115
CAMP MEEKER	38.4251921	38.4251921
PORT ROYAL	32.3790843	32.3790843
MORRISON	45.9926837	45.9926837
PAOLA	39.359893	39.359893
SEWARD	37.1850331	37.1850331
SEASIDE	36.62593	36.62593
LANSDALE	40.2414952	40.2414952
CULLMAN	34.1335332	34.1335332
SAMMAMISH	47.6088445	47.6088445
BERTHOUD	47.0571316	47.0571316
MONAHANS	31.5890519	31.5890519
NEW PORT RICHEY	28.2441768	28.2441768
YAKUTAT	59.5727345	59.5727345
WAVERLY	42.7258451	42.7258451
MCKEESPORT	40.3478472	40.3478472
MORTON	37.1960735	37.1960735
SAUKVILLE	43.3816691	43.3816691
KEYPORT	40.4331631	40.4331631
LYNCHBURG	37.4137536	37.4137536
WOODS CROSS	40.8716964	40.8716964
MIDDLEBURY	44.0072736	44.0072736
AIKEN	33.5723191	33.5723191
VINEYARD	38.4671207	38.4671207
NORTH LOGAN	41.7693747	41.7693747
SPRING CITY	35.692015	35.692015
OCEAN SPRINGS	30.4112904	30.4112904
COEBURN	36.9439917	36.9439917
SAUK CITY	43.2715944	43.2715944
PINEHURST	30.1071543	30.1071543
PANAMA CITY	30.1600827	30.1600827
THOROFARE	39.8423355	39.8423355
LAVEEN	33.3618814	33.3618814
WINNECONNE	44.1108154	44.1108154
NEW TOWN	55.9554575	55.9554575
CENTER	31.7952814	31.7952814
CASTRO VALLEY	37.71573685	37.71573685
KNIGHTDALE	35.7878975	35.7878975
BEDFORD PARK	41.7690519	41.7690519
HARLEM	40.8078786	40.8078786
ATASCADERO	35.4894169	35.4894169
BURR RIDGE	41.7502971	41.7502971
CENTRALIA	38.5250491	38.5250491
BROCKTON	42.0834335	42.0834335
SOUTH BAY	26.6639559	26.6639559
STANCHFIELD	45.673295	45.673295
HOLLY SPRINGS	34.7675614	34.7675614
ST PETE BEACH	27.7253065	27.7253065
ELIZABETHTON	36.3487196	36.3487196
SEALE	51.2223512	51.2223512
CASTAIC	34.4888822	34.4888822
BOX ELDER	41.3586056	41.3586056
GERMANSVILLE	40.7014837	40.7014837
CARPINTERIA	34.3988838	34.3988838
CUTLER	38.0322733	38.0322733
WEST HAZLETON	40.9586956	40.9586956
BEGGS	35.7425976	35.7425976
BALLICO	37.4543809	37.4543809
NEW BRITAIN	-5.2245897	-5.2245897
RICHLAND	38.7060457	38.7060457
WIMAUMA	27.7134925	27.7134925
LINDON	40.3432857	40.3432857
NIWOT	40.1016754	40.1016754
BROAD BROOK	41.90854915	41.90854915
SUMMERFIELD	38.5972705	38.5972705
ORADELL	40.9543943	40.9543943
JACKSONVILLE BEACH	30.2946859	30.2946859
LINDALE	32.5156971	32.5156971
DOUBLE SPRINGS	34.1464916	34.1464916
BROOKSVILLE	28.5552719	28.5552719
LOS BANOS	37.0592253	37.0592253
TAYLORS	34.90869135	34.90869135
JARRELL	30.8249094	30.8249094
JAMUL	32.7169988	32.7169988
CARROLL	42.0647352	42.0647352
DANSVILLE	42.5611258	42.5611258
KEY WEST	24.5625566	24.5625566
SPOTSYLVANIA	38.2202509	38.2202509
BLOOMING PRAIRIE	43.8668066	43.8668066
NICEVILLE	30.5168639	30.5168639
WINDSOR LOCKS	41.9281305	41.9281305
PORT ALLEN	30.4521351	30.4521351
COMMACK	40.8418874	40.8418874
GRAND TERRACE	34.0339031	34.0339031
THONOTOSASSA	28.0569975	28.0569975
NORTH FORT MYERS	26.7107495	26.7107495
ANNA	39.0204311	39.0204311
MONTPELIER	44.2602164	44.2602164
RIPON	54.1362169	54.1362169
COLONIA	50.938361	50.938361
BLADENSBURG	38.9392997	38.9392997
GROVER	42.7956045	42.7956045
GLEN ELLEN	38.355533	38.355533
ANDOVER	45.2332985	45.2332985
CARMICHAEL	38.62709845	38.62709845
ISLE OF PALMS	32.7867697	32.7867697
PAYSON	39.8169907	39.8169907
HOBE SOUND	27.080492	27.080492
WAPPINGERS FALLS	41.5965635	41.5965635
MANDAREE	47.729179	47.729179
LUSBY	38.36157055	38.36157055
MOLINE	41.5058344	41.5058344
FLORA VISTA	36.7939546	36.7939546
NORTH BRANFORD	41.3275971	41.3275971
ROSEMEAD	34.0676169	34.0676169
PRINCE GEORGE	53.9128645	53.9128645
NYACK	41.091121	41.091121
DALTON GARDENS	47.7296276	47.7296276
FERNANDINA BEACH	30.65229715	30.65229715
WEBB CITY	37.1435741	37.1435741
WHITEFISH	48.450293	48.450293
ROSENBERG	29.5571825	29.5571825
QUEENS VILLAGE	40.7267692	40.7267692
FLOODWOOD	46.9291095	46.9291095
PORT SAINT LUCIE	27.2939333	27.2939333
EAST POINT	33.6795531	33.6795531
DARBY	52.9142235	52.9142235
LIMON	44.202726	44.202726
RIVER FALLS	44.8595111	44.8595111
ALTA	70.04962755	70.04962755
EVERGREEN	31.44953845	31.44953845
PORT ARTHUR	29.8988618	29.8988618
PALATINE	42.1105779	42.1105779
CEDARTOWN	34.0124425	34.0124425
CALVERTON	40.911431	40.911431
GOLD BEACH	42.4074459	42.4074459
BELLMORE	40.6538126	40.6538126
WHITEVILLE	34.3387802	34.3387802
BENNETTSVILLE	34.6173803	34.6173803
JENKINTOWN	40.0959385	40.0959385
GREENACRES	26.623679	26.623679
KEMAH	39.58905965	39.58905965
MOUNT STORM	30.8142896	30.8142896
COULEE DAM	47.9664413	47.9664413
MORTON GROVE	42.0405857	42.0405857
VALLEJO	38.1040864	38.1040864
HILTON HEAD ISLAND	32.1618488	32.1618488
UPLAND	34.09751	34.09751
BROOKLINE	42.3317642	42.3317642
CIBOLO	29.5707831	29.5707831
YORK	53.9590555	53.9590555
PACIFIC	47.2640129	47.2640129
ERIE	42.1294712	42.1294712
OAKWOOD	51.6473302	51.6473302
MERCEDES	-24.4504957	-24.4504957
GRANGEVILLE	45.927185	45.927185
GLENROCK	42.8614825	42.8614825
JOLIET	41.5263603	41.5263603
CRYSTAL LAKE	42.2411344	42.2411344
SOUTH HILL	50.51954725	50.51954725
OAKHURST	40.2613085	40.2613085
MURPHY	33.0151208	33.0151208
VASSAR	43.371968	43.371968
CANAL FULTON	40.8897784	40.8897784
WYNANTSKILL	42.6967455	42.6967455
MESQUITE	32.7666103	32.7666103
BENNINGTON	39.030556	39.030556
MENDON	40.0883795	40.0883795
FOUNTAIN INN	34.6912995	34.6912995
IOWA CITY	41.6612561	41.6612561
WALES	52.2928116	52.2928116
DELANO	35.7688425	35.7688425
METHUEN	42.7262016	42.7262016
SANTA ROSA BEACH	30.3466423	30.3466423
RESEDA	34.2006552	34.2006552
WHITE SPRINGS	30.3299852	30.3299852
CHILLICOTHE	39.3331197	39.3331197
GRIFFITH	-34.2870772	-34.2870772
GUILFORD	41.2889866	41.2889866
FORT STOCKTON	30.891901	30.891901
GLENVIEW	38.3084193	38.3084193
EAST PITTSBURGH	40.3957108	40.3957108
VOORHEES	39.8512162	39.8512162
TAPPAHANNOCK	37.9254168	37.9254168
BOLINGBROOK	41.7003302	41.7003302
KETTLE FALLS	48.6105163	48.6105163
BAY MINETTE	30.8759255	30.8759255
SAN ANSELMO	37.9744323	37.9744323
PALM COAST	29.5541432	29.5541432
OAK BROOK	41.8328085	41.8328085
BERTHOLD	48.313069	48.313069
BAYSIDE	40.7684351	40.7684351
VILLA PARK	52.5091264	52.5091264
NAKNEK	58.7283333	58.7283333
CHALFONT	40.29066735	40.29066735
RICHMOND HILL	43.880078	43.880078
UXBRIDGE	51.5449509	51.5449509
LORAIN	41.4673238	41.4673238
POOLER	32.1158983	32.1158983
PICAYUNE	30.5254692	30.5254692
BRANFORD	41.2795414	41.2795414
HELENA	46.5927425	46.5927425
HAVRE DE GRACE	39.5491329	39.5491329
BRAINERD	46.3580221	46.3580221
STILWELL	35.814431	35.814431
LEWISTOWN	47.0639275	47.0639275
CARRIZO SPRINGS	28.5249088	28.5249088
BUTLER	37.77924	37.77924
MARS	45.022172	45.022172
SANTA PAULA	34.3541659	34.3541659
MARGATE	51.3878174	51.3878174
LEOMINSTER	42.5267443	42.5267443
RAHWAY	40.6081591	40.6081591
WEST WINDSOR	43.48693285	43.48693285
LAKE BUENA VISTA	28.38034955	28.38034955
MORROW	33.5831662	33.5831662
EGG HARBOR CITY	39.5287282	39.5287282
MEAD	40.20279275	40.20279275
NORWOOD	40.7055931	40.7055931
OAK LAWN	41.7108662	41.7108662
BERGENFIELD	40.9275987	40.9275987
BROOMALL	39.9815001	39.9815001
WESTMONT	33.9414035	33.9414035
MINOOKA	41.4553084	41.4553084
BLOOMINGDALE	41.9575285	41.9575285
SPANISH FORT	30.6754503	30.6754503
MOUND	44.9366295	44.9366295
VINEMONT	40.2820366	40.2820366
STUART	27.197983	27.197983
CRANSTON	41.7809588	41.7809588
ANGORA	-11.8775768	-11.8775768
MERRILLVILLE	41.4828144	41.4828144
NAVARRE	42.61254875	42.61254875
POWDER SPRINGS	33.8595492	33.8595492
BIEBER	41.1212775	41.1212775
LITTLE ELM	33.1626194	33.1626194
BOWMAN	46.1010498	46.1010498
COLTS NECK	38.9406902	38.9406902
BRADLEY	33.4494147	33.4494147
DIX HILLS	40.80303555	40.80303555
CRESTON	41.0585878	41.0585878
WATERTOWN	42.3709299	42.3709299
NIXA	37.0439358	37.0439358
BECKLEY	37.7781702	37.7781702
VAIL	39.6440207	39.6440207
BELEN	52.5170365	52.5170365
STEAMBOAT SPRINGS	40.4846085	40.4846085
NUNAPITCHUK	60.8969444	60.8969444
TETERBORO	40.857483	40.857483
LAPEER	43.0904764	43.0904764
MONTOURSVILLE	41.2552213	41.2552213
HORICON	43.4513836	43.4513836
BLUE RIDGE	33.2992786	33.2992786
HERMISTON	45.8404101	45.8404101
BIRD IN HAND	40.0387098	40.0387098
LA CROSSE	43.8014053	43.8014053
GLEN DALE	39.9464705	39.9464705
NORWICH	52.6285694	52.6285694
DERIDDER	30.846201	30.846201
OWOSSO	42.9975968	42.9975968
NEWINGTON	43.100482	43.100482
SOUTH SALT LAKE	40.7074741	40.7074741
GOLDEN VALLEY	46.3040364	46.3040364
ADELANTO	34.5827699	34.5827699
LOMPOC	34.6391501	34.6391501
FORT LEE	40.8509333	40.8509333
CHAMBERSBURG	39.9405903	39.9405903
PALMYRA	5.882204	5.882204
CARBONDALE	37.7274692	37.7274692
ABER PROV GRD	nan	nan
CLARKSTON	33.8095487	33.8095487
SWANSBORO	34.6896728	34.6896728
DERBY	52.9212617	52.9212617
SAINT CLAIR SHORES	42.4969652	42.4969652
EAST JORDAN	45.158063	45.158063
MABANK	32.3665322	32.3665322
LITHIA	37.4781901	37.4781901
GASTONIA	35.2622654	35.2622654
PAGE	36.9148305	36.9148305
NEW MILFORD	42.1798043	42.1798043
SYCAMORE	41.9889173	41.9889173
WELLSVILLE	38.7183422	38.7183422
PORT HURON	42.9815877	42.9815877
MINEOLA	40.7492678	40.7492678
HOOPESTON	40.4672587	40.4672587
CROWLEY	38.3394806	38.3394806
MARTINSBURG	39.4562528	39.4562528
RENSSELAER	42.7091389	42.7091389
BRICK	52.4010761	52.4010761
CHAZY	44.8582972	44.8582972
BURNET	30.7763939	30.7763939
HERCULES	38.0171441	38.0171441
WEST MELBOURNE	28.06929805	28.06929805
OCEAN	2.8599609	2.8599609
CEDAR CREEK	43.4241917	43.4241917
GONZALES	29.4436555	29.4436555
SAINT JOHNSVILLE	42.9981274	42.9981274
RUSH CITY	45.6855145	45.6855145
TONEY	34.8981432	34.8981432
WHITEHOUSE	32.2268666	32.2268666
BARTOW	53.8163872	53.8163872
CAMILLA	31.2312887	31.2312887
COLLEYVILLE	32.8809603	32.8809603
UNIONDALE	40.7159385	40.7159385
COOS BAY	43.3678937	43.3678937
RAYNHAM	41.9487118	41.9487118
CODY	44.5263107	44.5263107
GLOVER	44.7069462	44.7069462
KANEOHE	21.4055	21.4055
FORT PAYNE	34.4442547	34.4442547
EAST CHINA	41.4186925	41.4186925
MATTESON	41.509832	41.509832
MARTIN	32.2675039	32.2675039
BOURNE	52.7682345	52.7682345
CHIPPEWA FALLS	44.9369054	44.9369054
BROOKINGS	44.3763598	44.3763598
LONGS	33.9385051	33.9385051
MAYFLOWER	44.0745646	44.0745646
LANGLEY	48.3604648	48.3604648
KENNEDALE	32.646801	32.646801
COVENTRY	52.4081812	52.4081812
YUCCA VALLEY	34.13519325	34.13519325
EAST STROUDSBURG	40.9995386	40.9995386
DACONO	40.0847062	40.0847062
MIMS	28.683293	28.683293
MENTONE	31.7067958	31.7067958
OCOEE	28.5695186	28.5695186
WARSAW	52.2319581	52.2319581
MURFREESBORO	35.8460396	35.8460396
ZEPHYR COVE	39.0060103	39.0060103
BELLAIRE	29.7057858	29.7057858
PICKENS	34.4630619	34.4630619
SHALIMAR	30.4457544	30.4457544
RIXEYVILLE	38.5797188	38.5797188
EMERALD HILLS	32.7167187	32.7167187
BETHEL PARK	40.3275697	40.3275697
KINGSPORT	36.550238	36.550238
IJAMSVILLE	39.3603809	39.3603809
OXON HILL	38.7848249	38.7848249
VINE GROVE	37.8100674	37.8100674
VAN	47.6586772	47.6586772
WEST PARK	25.984536	25.984536
MOCKSVILLE	35.8940236	35.8940236
MORRIS PLAINS	40.8364845	40.8364845
LUDLOW	52.3679896	52.3679896
BALLWIN	38.5936028	38.5936028
LIBERTY	30.0856736	30.0856736
MARBLE FALLS	30.5777511	30.5777511
NARRAGANSETT	41.4501021	41.4501021
DELAWARE	38.6920451	38.6920451
LARAMIE	41.311367	41.311367
HEMINGWAY	33.7537774	33.7537774
KAUNAKAKAI	21.089891	21.089891
MARSHALLVILLE	32.4562623	32.4562623
SAUGATUCK	42.6549244	42.6549244
SHADYSIDE	29.72337285	29.72337285
ANAKTUVUK PASS	68.15012875	68.15012875
WENATCHEE	47.4234599	47.4234599
STOUGHTON	42.9167389	42.9167389
PERRY HALL	39.4073054	39.4073054
KANKAKEE	41.1253903	41.1253903
ASBURY	42.5136191	42.5136191
SAHUARITA	31.9575818	31.9575818
SUN CITY	33.6290111	33.6290111
SEMINOLE	28.7225829	28.7225829
FAIRHAVEN	41.6376043	41.6376043
MALONE	44.8480485	44.8480485
ALPENA	45.0176181	45.0176181
SHELBYVILLE	38.2120144	38.2120144
SOUTHERN PINES	35.1740471	35.1740471
NORTHBOROUGH	52.6592107	52.6592107
CONESUS	42.7189532	42.7189532
CLEWISTON	26.7542312	26.7542312
PALA	-4.7493933	-4.7493933
CONYNGHAM	40.9920285	40.9920285
FRANKLINTON	30.8471283	30.8471283
UNIONTOWN	39.900076	39.900076
ROSEBURG	43.216505	43.216505
HINGHAM	42.21915585	42.21915585
SODA SPRINGS	42.6543652	42.6543652
FABER	37.8318084	37.8318084
BERKELEY LAKE	33.983712	33.983712
JERSEY VILLAGE	29.888578	29.888578
WHITESTOWN	39.9972626	39.9972626
BLOOMFIELD HILLS	42.583645	42.583645
REESEVILLE	43.3049943	43.3049943
HUEYTOWN	33.458103	33.458103
WATCHUNG	40.6378801	40.6378801
OAK PARK	41.8878145	41.8878145
TEMPLE CITY	34.1082994	34.1082994
FIFE	56.22960175	56.22960175
FAIRFAX STATION	38.800859	38.800859
CORRY	41.920334	41.920334
CENTRAL POINT	42.376782	42.376782
COUNTRYSIDE	41.7771605	41.7771605
GRANDVIEW	32.2666506	32.2666506
GARNER	43.102147	43.102147
PRAIRIE VIEW	30.0857916	30.0857916
WENTZVILLE	38.8244136	38.8244136
WAHIAWA	21.5006241	21.5006241
ROWLETT	32.9029017	32.9029017
WAUWATOSA	43.0494122	43.0494122
EDMONDS	47.8105738	47.8105738
OROFINO	46.4811378	46.4811378
ELEPHANT BUTTE	33.1975054	33.1975054
OTSEGO	42.5984272	42.5984272
POPLARVILLE	30.8401495	30.8401495
POWHATAN	37.5420237	37.5420237
CALIMESA	34.0039044	34.0039044
CROSSETT	33.1263899	33.1263899
BATTLEFIELD	55.8244926	55.8244926
CHAPIN	39.7658796	39.7658796
STONE RIDGE	41.8531485	41.8531485
PLANTATION	26.1275862	26.1275862
NEW MARKET	34.895672	34.895672
REGO PARK	40.72286495	40.72286495
POTOMAC	39.0180508	39.0180508
VESTAVIA HILLS	33.4487989	33.4487989
INDIANA	40.3270127	40.3270127
RANCHOS DE TAOS	36.3594292	36.3594292
GALLIANO	44.0160698	44.0160698
WAUPUN	43.633216	43.633216
SUMMIT	39.6070951	39.6070951
PIKE ROAD	32.272931	32.272931
ASPEN	39.1911128	39.1911128
MASPETH	40.723158	40.723158
ROBERTA	32.7219973	32.7219973
BROOKEVILLE	39.1803067	39.1803067
WAILUKU	20.8894684	20.8894684
BROWNFIELD	33.1811661	33.1811661
PASSAIC	40.8567663	40.8567663
BLUE SPRINGS	39.017316	39.017316
SAND SPRINGS	36.1394339	36.1394339
HENDERSONVILLE	35.3187279	35.3187279
COLUSA	39.1465578	39.1465578
MALDEN	42.4250964	42.4250964
SPRINGHILL	55.857393	55.857393
DAVIS	40.7474784	40.7474784
LEAGUE CITY	29.5074538	29.5074538
WALLED LAKE	42.537811	42.537811
WHEAT RIDGE	39.766098	39.766098
GOVERNMENT CAMP	45.3041033	45.3041033
CHINO HILLS	33.9926803	33.9926803
SYLVANIA	34.5623077	34.5623077
GRAYSON	33.5636114	33.5636114
SENOIA	33.3145415	33.3145415
SOUTH RICHMOND HILL	44.384984	44.384984
HERRIN	50.54986175	50.54986175
GREENFIELD	42.6097476	42.6097476
FALL RIVER	41.7010642	41.7010642
LEWISTON	46.4195913	46.4195913
VILLANUEVA	22.33530125	22.33530125
TOWNSEND	35.6753657	35.6753657
BROWNS SUMMIT	36.2126351	36.2126351
WEST HARTLAND	42.0071531	42.0071531
SOUTH PRINCE GEORGE	33.4120252	33.4120252
OAK FOREST	41.6028116	41.6028116
SUTTON	30.51216325	30.51216325
KITTRELL	36.22197	36.22197
STROUDSBURG	40.9864261	40.9864261
UDALL	37.3875221	37.3875221
UNIVERSITY PLACE	47.2368034	47.2368034
FALLSTON	39.5348187	39.5348187
WEST BRANCH	41.6720735	41.6720735
NEWPORT	41.4899827	41.4899827
RUMFORD	44.554271	44.554271
COTTONWOOD HEIGHTS	40.613474	40.613474
UPPER SANDUSKY	40.8272785	40.8272785
AXIS	30.9299052	30.9299052
ALBERTVILLE	45.6754622	45.6754622
MOUNTAIN BRK	33.5019459	33.5019459
COLLINSVILLE	38.6703267	38.6703267
NORTH MIAMI BEACH	25.9331488	25.9331488
THE VILLAGES	28.8759024	28.8759024
BURTON	52.802742	52.802742
MAYAGUEZ	18.2011161	18.2011161
STURGEON BAY	44.8341639	44.8341639
AVONDALE	33.4355977	33.4355977
LINCOLNTON	33.793705	33.793705
BROCKWAY	39.2270057	39.2270057
PROSPECT HEIGHTS	42.0953049	42.0953049
HORNELL	42.3278477	42.3278477
TONTITOWN	36.1618301	36.1618301
SOLDOTNA	60.4847228	60.4847228
NEOPIT	44.9853775	44.9853775
MUNDELEIN	42.263079	42.263079
HAMPTON BAYS	40.87585945	40.87585945
MANHATTAN	40.7896239	40.7896239
KEOKUK	41.3154792	41.3154792
SHARPSBURG	40.8018143	40.8018143
EYOTA	43.9887507	43.9887507
NORTH MYRTLE BEACH	33.8278405	33.8278405
MENOMINEE	45.5785741	45.5785741
FEDERALSBURG	38.6940347	38.6940347
AMHERST	42.3685658	42.3685658
CARTHAGE	32.1570412	32.1570412
ELKMONT	34.9289743	34.9289743
RIFLE	39.5347023	39.5347023
ROSLYN HEIGHTS	40.77691645	40.77691645
MAYS LANDING	39.452786	39.452786
NICHOLASVILLE	37.8806341	37.8806341
WOONSOCKET	42.0028761	42.0028761
MONCKS CORNER	33.1960027	33.1960027
BLOOMSBURG	41.0044958	41.0044958
WILDWOOD	38.5806948	38.5806948
HACKETTSTOWN	40.8495024	40.8495024
SOUTH CHARLESTON	38.368429	38.368429
DIAMOND SPRINGS	38.6798266	38.6798266
EDGERTON	43.872468	43.872468
SOUTH HACKENSACK	40.8698546	40.8698546
EAST ROCKAWAY	40.6415296	40.6415296
WHITING	42.1275504	42.1275504
HEGINS	40.6514194	40.6514194
WORTHINGTON	43.6205056	43.6205056
HAYMARKET	51.5087561	51.5087561
SOUTH WOODSTOCK	41.9389864	41.9389864
WYTHEVILLE	36.9479966	36.9479966
NEW CENTURY	44.91559485	44.91559485
DENHAM SPRINGS	30.4868564	30.4868564
FOUNTAIN HILLS	33.6117105	33.6117105
JOHNSTOWN	40.3267407	40.3267407
BREVARD	28.2100203	28.2100203
KENLY	35.594919	35.594919
SOUTHAVEN	34.9873822	34.9873822
EAST ELMHURST	40.7612123	40.7612123
KESHENA	44.877734	44.877734
CATONSVILLE	39.26099215	39.26099215
NEW LEBANON	42.4639722	42.4639722
DUNCANSVILLE	40.4234058	40.4234058
CONKLIN	55.6325	55.6325
MISHAWAKA	41.6611642	41.6611642
CHELMSFORD	51.7345329	51.7345329
SOUTH LEBANON	39.3710358	39.3710358
NEWFANE	42.9856359	42.9856359
NORRISTOWN	40.121497	40.121497
HOUMA	29.5957696	29.5957696
MORGAN CITY	29.6993748	29.6993748
EAST HAMPSTEAD	42.8910542	42.8910542
CLOSTER	40.9731536	40.9731536
VALLEY SPRINGS	38.1847255	38.1847255
LAUDERDALE LAKES	26.1667184	26.1667184
EATON	42.5935964	42.5935964
KINGSLEY	42.588231	42.588231
PECKVILLE	41.4764699	41.4764699
HAWAIIAN GARDENS	33.8284787	33.8284787
COLCHESTER	51.8896903	51.8896903
PORT ORANGE	29.10162805	29.10162805
JAMAICA PLAIN	42.3116046	42.3116046
EAST WEYMOUTH	42.2159207	42.2159207
SAINT SIMONS ISLAND	31.2182863	31.2182863
FILLMORE	43.6466588	43.6466588
BINGHAM FARMS	42.515868	42.515868
SOUTH BOSTON	36.6987494	36.6987494
BIGFORK	47.744387	47.744387
LECANTO	28.8268794	28.8268794
CUMBERLAND	40.1541581	40.1541581
